Device Name,Beta
Device Model,Kestrel DROP 3
Serial Number,2705263
FORMATTED DATE_TIME,Temperature,Relative Humidity,Station Pressure,Heat Index,Dew Point,Density Altitude
yyyy-MM-dd hh:mm:ss a,°F,%,inHg,°F,°F,ft,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
2023-03-22 08:12:44 AM,51.4,50.9,29.55,49.4,33.8,10,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:12:49 AM,50.6,50.5,29.55,48.5,32.9,-50,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:12:54 AM,49.7,50.3,29.55,47.8,32.0,-114,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:12:59 AM,49.8,50.0,29.55,48.0,32.0,-102,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:04 AM,49.7,49.9,29.56,47.8,31.7,-121,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:09 AM,50.7,49.8,29.55,48.7,32.7,-43,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:14 AM,51.6,49.7,29.54,49.6,33.5,29,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:19 AM,52.3,49.7,29.55,50.0,34.0,64,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:24 AM,52.9,49.7,29.55,50.7,34.6,105,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:29 AM,51.9,49.7,29.55,49.8,33.6,38,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:34 AM,51.5,49.7,29.55,49.4,33.3,15,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:39 AM,50.9,49.7,29.55,48.9,32.8,-21,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:44 AM,49.4,49.8,29.55,47.5,31.4,-135,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:49 AM,48.0,49.9,29.55,46.2,30.2,-234,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:54 AM,47.3,50.2,29.54,45.5,29.7,-275,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:13:59 AM,46.6,50.5,29.54,45.1,29.2,-320,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:04 AM,46.4,50.8,29.54,44.8,29.2,-336,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:09 AM,46.0,51.0,29.54,44.4,28.9,-362,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:14 AM,45.7,51.4,29.53,44.2,28.8,-369,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:19 AM,45.4,51.6,29.53,44.1,28.7,-393,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:24 AM,45.1,51.9,29.53,43.7,28.5,-412,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:29 AM,44.9,52.1,29.53,43.5,28.5,-424,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:34 AM,44.8,52.5,29.54,43.5,28.5,-436,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:39 AM,44.6,52.8,29.53,43.3,28.5,-443,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:44 AM,44.7,53.1,29.53,43.3,28.7,-438,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:49 AM,44.7,53.4,29.51,43.3,28.8,-417,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:54 AM,44.8,53.8,29.53,43.5,29.1,-424,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:14:59 AM,44.7,54.2,29.53,43.3,29.2,-431,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:04 AM,44.7,54.6,29.53,43.5,29.3,-433,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:09 AM,44.5,54.9,29.53,43.3,29.3,-447,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:14 AM,44.5,55.3,29.52,43.3,29.5,-440,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:19 AM,44.3,55.6,29.52,43.2,29.5,-450,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:24 AM,44.1,56.0,29.52,43.0,29.4,-461,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:29 AM,44.3,56.2,29.52,43.2,29.8,-447,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:34 AM,44.4,56.5,29.52,43.3,29.9,-445,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:39 AM,44.3,56.8,29.52,43.2,30.0,-450,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:44 AM,44.3,57.2,29.52,43.2,30.2,-445,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:49 AM,44.3,57.6,29.48,43.2,30.4,-396,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:54 AM,44.3,58.0,29.52,43.2,30.5,-447,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:15:59 AM,44.0,58.5,29.52,43.0,30.4,-466,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:04 AM,44.1,58.8,29.52,43.2,30.6,-459,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:09 AM,44.0,59.2,29.52,43.0,30.7,-464,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:14 AM,44.0,59.6,29.52,43.0,30.9,-466,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:19 AM,44.1,60.1,29.52,43.2,31.1,-464,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:24 AM,43.8,60.5,29.52,42.8,31.0,-487,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:29 AM,44.0,60.9,29.52,43.0,31.4,-457,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:34 AM,43.7,61.2,29.52,42.8,31.3,-482,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:39 AM,43.8,61.6,29.52,42.8,31.5,-478,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:44 AM,43.8,62.0,29.51,43.0,31.6,-464,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:49 AM,43.9,62.3,29.52,43.2,31.9,-461,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:54 AM,43.9,62.6,29.52,43.2,32.0,-471,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:16:59 AM,43.8,63.0,29.52,43.0,32.1,-471,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:04 AM,44.0,63.4,29.52,43.2,32.3,-464,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:09 AM,43.9,63.7,29.52,43.2,32.4,-473,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:14 AM,43.8,64.1,29.52,43.0,32.5,-475,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:19 AM,43.8,64.5,29.52,43.0,32.6,-480,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:24 AM,43.7,64.8,29.52,43.0,32.6,-485,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:29 AM,43.8,65.0,29.52,43.0,32.8,-480,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:34 AM,43.8,65.2,29.53,43.0,32.9,-478,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:39 AM,43.9,65.4,29.52,43.2,33.0,-471,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:44 AM,44.0,65.7,29.52,43.2,33.2,-464,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:49 AM,44.0,66.0,29.51,43.2,33.4,-447,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:54 AM,44.0,66.4,29.52,43.2,33.5,-459,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:17:59 AM,44.0,66.7,29.52,43.2,33.6,-459,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:04 AM,44.0,66.9,29.52,43.2,33.7,-452,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:09 AM,43.8,67.2,29.51,43.0,33.6,-464,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:14 AM,43.6,67.5,29.52,42.8,33.6,-482,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:19 AM,43.6,67.8,29.52,43.0,33.7,-478,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:24 AM,43.6,68.0,29.52,43.0,33.8,-475,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:29 AM,43.5,68.3,29.52,42.8,33.8,-489,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:34 AM,43.7,68.6,29.52,43.0,34.1,-471,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:39 AM,43.7,68.9,29.52,43.0,34.2,-475,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:44 AM,43.7,69.0,29.52,43.2,34.2,-468,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:49 AM,43.6,69.3,29.52,43.0,34.2,-473,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:54 AM,43.2,69.5,29.52,42.6,34.0,-501,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:18:59 AM,43.4,69.8,29.52,42.8,34.2,-489,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:04 AM,43.6,70.0,29.54,43.0,34.5,-501,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:09 AM,43.4,70.2,29.55,42.8,34.3,-534,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:14 AM,43.3,70.5,29.57,42.6,34.4,-557,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:19 AM,43.3,70.6,29.57,42.6,34.4,-559,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:24 AM,43.4,70.7,29.57,42.8,34.6,-550,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:29 AM,43.8,70.8,29.58,43.2,34.9,-536,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:34 AM,43.7,71.1,29.57,43.2,34.9,-536,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:39 AM,43.7,71.3,29.58,43.0,35.0,-543,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:44 AM,43.6,71.6,29.58,43.0,35.0,-552,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:49 AM,43.6,71.8,29.59,43.0,35.1,-559,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:54 AM,43.7,72.0,29.60,43.2,35.3,-562,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:19:59 AM,43.6,72.1,29.59,43.0,35.2,-562,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
